0.31525,0.93682
0.31467,0.93529
0.3145,0.93717
0.31448,0.93719
0.31427,0.9363
0.31181,0.93647
0.31136,0.93756
0.31312,0.93767
0.31512,0.9342
0.31264,0.93439
0.31096,0.93415
0.3137,0.93478
0.31493,0.93611
0.31248,0.93624
0.31211,0.93721
0.31309,0.93772
0.31581,0.93395
0.31607,0.93477
0.31464,0.93534
0.31296,0.9351
0.31528,0.93235
0.31743,0.93147
0.3156,0.93306
0.3134,0.93843
0.31279,0.93698
0.31263,0.93441
0.31398,0.93554
0.31368,0.9348
0.31308,0.93332
0.31394,0.93562
0.31639,0.93548
0.31799,0.93745
0.31789,0.93478
0.31661,0.93353
0.31879,0.9326
0.32106,0.93434
0.31756,0.93409
0.31681,0.93444
0.31888,0.93527
0.31845,0.93633
0.31959,0.93499
0.31802,0.93297
0.31832,0.93371
0.32028,0.93474
0.32157,0.93157
0.32015,0.93212
0.319,0.93349
0.31927,0.93428
0.32034,0.93464
0.31815,0.93559
0.31958,0.93059
0.3209,0.93177
0.32109,0.93429
0.31816,0.93557
0.31526,0.93679
0.31725,0.93777
0.31798,0.93305
0.3161,0.93029
0.31697,0.93259
0.31842,0.93638
0.31717,0.93508
0.3164,0.93545
0.3174,0.93594
0.32158,0.93597
0.32479,0.93546
0.31994,0.93566
0.31642,0.93543
0.31682,0.93442
0.319,0.93349
0.31882,0.93537
0.31767,0.93673
0.31935,0.93697
0.32171,0.93417
0.32116,0.93259
0.32074,0.93363
0.31903,0.93786
0.31785,0.93485
0.31968,0.93326
0.32102,0.93442
0.32129,0.93521
0.32129,0.93521
0.3196,0.93497
0.32118,0.93256
0.32083,0.9319
0.31882,0.93537
0.31868,0.9372
0.31841,0.93199
0.31556,0.93314
0.3186,0.9345
0.31999,0.93398
0.31971,0.93321
0.32029,0.93472
0.32204,0.93486
0.31957,0.93502
0.31687,0.93434
0.31959,0.93499
0.32102,0.93442
0.31857,0.93455
0.31959,0.93499
0.31887,0.93529
0.32076,0.9336
0.32205,0.93483
0.32047,0.93284
0.32129,0.93521
0.32146,0.93775
0.31818,0.93554
0.31903,0.93344
0.31906,0.93339
0.31932,0.9342
0.3182,0.93391
0.31909,0.93176
0.32113,0.93264
0.32315,0.93357
0.32201,0.93491
0.31791,0.93475
0.3189,0.93524
0.32133,0.93513
0.32028,0.93474
0.3177,0.93226
0.31789,0.93478
0.31901,0.93346
0.31966,0.93329
0.32121,0.93533
0.31995,0.93405
0.31742,0.9315
0.31945,0.9324
0.32066,0.93093
0.31978,0.93309
0.32177,0.93407
0.32001,0.93395
0.31787,0.9348
0.31791,0.93475
0.32102,0.93442
0.32213,0.93313
0.32041,0.93294
0.32113,0.93706
0.32289,0.93718
0.32016,0.93652
0.31873,0.9327
0.31877,0.93262
0.31878,0.93702
0.31827,0.93821
0.31884,0.93534
0.31956,0.93504
0.31988,0.93576
0.31771,0.93666
0.3187,0.93275
0.32145,0.93335
0.32002,0.93393
0.3193,0.93423
0.31916,0.93163
0.31854,0.9346
0.31973,0.93316
0.31772,0.93224
0.31769,0.93228
0.31694,0.93264
0.31811,0.93125
0.31742,0.9315
0.31844,0.93193
0.32291,0.93273
0.32828,0.93131
0.33288,0.9303
0.33503,0.92943
0.33416,0.92713
0.33519,0.92757
0.3362,0.92804
0.33575,0.9247
0.33558,0.92216
0.33447,0.92345
0.33493,0.92676
0.33403,0.92894
0.33444,0.92792
0.33604,0.92547
0.33631,0.92626
0.33714,0.9242
0.33556,0.92661
0.33562,0.92651
0.33564,0.92648
0.33564,0.92648
0.33646,0.92443
0.33719,0.9241
0.33746,0.92931
0.33514,0.92765
0.33631,0.92626
0.33806,0.92639
0.33556,0.92661
0.33574,0.92473
0.33562,0.92651
0.33762,0.92746
0.33543,0.92841
0.33442,0.92795
0.33817,0.92904
0.33759,0.92751
0.33772,0.92571
0.34117,0.92606
0.34134,0.9286
0.34156,0.92665
0.34052,0.92623
0.33894,0.92424
0.33981,0.92651
0.34037,0.92806
0.34104,0.92786
0.34179,0.92751
0.34153,0.9267
0.33876,0.92612
0.33744,0.92494
0.34109,0.92336
0.34006,0.92735
0.33719,0.92852
0.34062,0.9289
0.34265,0.92538
0.34067,0.9244
0.34134,0.92418
0.34092,0.92522
0.33995,0.92471
0.3392,0.92506
0.33905,0.92689
0.34049,0.92628
0.34302,0.92602
0.3394,0.92755
0.33836,0.92271
0.33719,0.9241
0.33764,0.92743
0.33903,0.92691
0.3398,0.92211
0.3397,0.92387
0.33649,0.92438
0.33542,0.92401
0.3376,0.92309
0.34064,0.92445
0.3432,0.92696
0.34121,0.93041
0.33868,0.92785
0.33907,0.92686
0.34092,0.92964
0.34102,0.92789
0.34061,0.92451
0.34123,0.92596
0.34183,0.92744
0.33937,0.9276
0.33979,0.92656
0.3398,0.92653
0.34068,0.92438
0.34224,0.92642
0.34033,0.92814
0.3379,0.92825
0.33921,0.92503
0.34089,0.92527
0.34004,0.92737
0.33976,0.92661
0.33948,0.92582
0.33872,0.9262
0.34089,0.92527
0.34032,0.92816
0.33931,0.9277
0.33963,0.92399
0.34061,0.92451
0.33945,0.92587
0.33787,0.92388
0.3367,0.92527
0.33748,0.92487
0.33945,0.92587
0.34117,0.92606
0.34248,0.92726
0.34356,0.9276
0.34332,0.92676
0.3424,0.92457
0.33976,0.92661
0.33945,0.92587
0.33948,0.92582
0.3411,0.92334
0.34093,0.9208
0.34041,0.92359
0.34212,0.9282
0.34051,0.92626
0.34134,0.92418
0.35173,0.92072
0.35965,0.91744
0.36568,0.91143
0.36846,0.91198
0.3685,0.9119
0.36763,0.90964
0.37033,0.91031
0.3699,0.91138
0.37142,0.91065
0.37212,0.91038
0.37111,0.90991
0.36953,0.91234
0.36951,0.91237
0.37094,0.91622
0.37122,0.91698
0.37425,0.91395
0.3793,0.90742
0.38863,0.9036
0.39931,0.9009
0.4051,0.89844
0.4086,0.8943
0.40875,0.89687
0.40934,0.89837
0.40858,0.89432
0.40991,0.89108
0.41122,0.89228
0.41018,0.89187
0.41043,0.89271
0.41038,0.89279
0.41246,0.89361
0.42131,0.8925
0.43066,0.88862
0.4373,0.87967
0.44244,0.87581
0.4471,0.8747
0.44742,0.87541
0.4491,0.87565
0.45299,0.87492
0.45746,0.87129
0.46152,0.8687
0.46627,0.86583
0.47018,0.86507
0.4741,0.86428
0.47583,0.86002
0.478,0.8547
0.48101,0.85611
0.48636,0.85475
0.48993,0.8533
0.48766,0.85156
0.4878,0.85415
0.49198,0.85418
0.49529,0.85191
0.49529,0.85191
0.49583,0.84909
0.49715,0.84587
0.49509,0.84942
0.49508,0.84944
0.49508,0.84944
0.49609,0.84991
0.49556,0.8483
0.49586,0.84904
0.49788,0.84997
0.499,0.84866
0.49825,0.84901
0.50129,0.84595
0.50693,0.84535
0.51433,0.84045
0.52081,0.83775
0.52025,0.83619
0.52227,0.83712
0.52602,0.83821
0.52298,0.83684
0.52384,0.83471
0.52473,0.83696
0.52389,0.83464
0.52327,0.83319
0.52226,0.83272
0.52239,0.83534
0.52442,0.83624
0.52352,0.834
0.52271,0.83163
0.52213,0.83453
0.52223,0.83277
0.52265,0.83173
0.52298,0.83242
0.52299,0.8324
0.52224,0.83275
0.5201,0.83362
0.5223,0.83264
0.52357,0.83393
0.52386,0.83469
0.52165,0.83566
0.52208,0.8346
0.52066,0.83518
0.52011,0.8336
0.52547,0.83221
0.53468,0.83016
0.53885,0.82579
0.54074,0.81968
0.54334,0.81771
0.54681,0.81801
0.54853,0.8182
0.54725,0.81695
0.54606,0.81836
0.54824,0.81744
0.54967,0.81686
0.54723,0.81697
0.54392,0.81924
0.54636,0.8191
0.54651,0.81727
0.54451,0.81632
0.54489,0.81975
0.54811,0.81924
0.54726,0.81692
0.54486,0.81698
0.54601,0.82004
0.54784,0.81845
0.54811,0.81924
0.54756,0.81766
0.5542,0.81313
0.56194,0.80731
0.56609,0.80739
0.57015,0.80477
0.57059,0.80371
0.56962,0.80317
0.56761,0.80224
0.56915,0.80431
0.57011,0.80485
0.56702,0.80073
0.56608,0.80015
0.57007,0.80208
0.56956,0.80327
0.56971,0.80144
0.57063,0.80363
0.57081,0.80175
0.57307,0.7991
0.5732,0.79729
0.57634,0.79691
0.58054,0.79249
0.58216,0.79001
0.58389,0.79017
0.5859,0.7911
0.58765,0.79124
0.58951,0.7896
0.59311,0.7881
0.59284,0.7873
0.59372,0.78515
0.59399,0.78594
0.5966,0.78395
0.60162,0.7819
0.6026,0.77799
0.60177,0.78007
0.60184,0.77994
0.60166,0.78182
0.60229,0.78167
0.60362,0.77843
0.60208,0.77636
0.60117,0.77857
0.60381,0.78095
0.60383,0.78092
0.60218,0.77903
0.60391,0.77919
0.60742,0.77502
0.60639,0.77458
0.60497,0.77516
0.60566,0.77491
0.60769,0.77581
0.60426,0.77543
0.60527,0.77148
0.61057,0.77461
0.61,0.77751
0.60788,0.77833
0.60699,0.77609
0.60611,0.77382
0.60888,0.7744
0.61393,0.77227
0.61513,0.77083
0.61264,0.77104
0.61402,0.77054
0.61573,0.77073
0.61716,0.77016
0.6166,0.7686
0.61378,0.76528
0.61524,0.76908
0.61928,0.77091
0.61999,0.77063
0.62038,0.76964
0.62093,0.7668
0.62152,0.76388
0.6211,0.76492
0.61937,0.76476
0.62067,0.76599
0.62321,0.7657
0.62174,0.76635
0.62227,0.76353
0.62589,0.762
0.62634,0.76091
0.62559,0.76126
0.62617,0.75837
0.62514,0.75793
0.62717,0.75884
0.62631,0.76096
0.62746,0.7596
0.6282,0.75927
0.62818,0.7593
0.62889,0.75902
0.62962,0.7587
0.62863,0.75821
0.62764,0.75772
0.62861,0.75823
0.6286,0.75826
0.62685,0.76254
0.62661,0.7617
0.6282,0.75927
0.62922,0.75529
0.62779,0.76029
0.63005,0.76206
0.62743,0.75965
0.62603,0.76017
0.62575,0.75941
0.62807,0.76108
0.63008,0.762
0.62847,0.76006
0.6293,0.76241
0.63004,0.76208
0.62832,0.76189
0.62892,0.75897
0.62961,0.75872
0.62628,0.76101
0.6237,0.76295
0.62775,0.76036
0.6289,0.759
0.62673,0.7555
0.62766,0.75609
0.62742,0.75525
0.62559,0.75684
0.62772,0.76041
0.62754,0.76229
0.62673,0.75992
0.62772,0.76041
0.62673,0.75992
0.62485,0.76159
0.6273,0.76145
0.62743,0.75965
0.62814,0.75937
0.62701,0.76069
0.62656,0.76178
0.63092,0.75993
0.63078,0.75733
0.62868,0.76095
0.62929,0.76243
0.62684,0.76257
0.62743,0.75965
0.62659,0.76173
0.62802,0.76115
0.6297,0.75699
0.62742,0.75525
0.62657,0.75736
0.62567,0.75954
0.6287,0.76093
0.63148,0.75706
0.62804,0.7567
0.62805,0.75668
0.6298,0.75682
0.62873,0.75645
0.62887,0.75905
0.63137,0.75884
0.62884,0.7591
0.62785,0.75861
0.62861,0.75823
0.62717,0.75884
0.62642,0.75918
0.62747,0.75518
0.62847,0.75564
0.62902,0.75722
0.62974,0.75692
0.63063,0.75916
0.6306,0.76364
0.62829,0.76194
0.62773,0.76039
0.63096,0.75985
0.6272,0.75878
0.62599,0.75583
0.62854,0.75836
0.62914,0.75984
0.63015,0.7603
0.62887,0.75905
0.62773,0.76039
0.62831,0.75749
0.62652,0.75743
0.62825,0.75759
0.62931,0.75798
0.63068,0.75909
0.63093,0.7599
0.63003,0.75768
0.62987,0.75954
0.6277,0.76044
0.62479,0.76169
0.6273,0.76145
0.62919,0.75976
0.62791,0.75851
0.62558,0.75686
0.62617,0.75837
0.62924,0.75969
0.62896,0.7589
0.62748,0.75957
0.62834,0.75744
0.62975,0.76132
0.63175,0.76227
0.62889,0.75902
0.62756,0.75785
0.62684,0.75814
0.62547,0.75862
0.62517,0.7623
0.62844,0.76011
0.63057,0.75926
0.6299,0.75949
0.6302,0.76023
0.62914,0.75984
0.62812,0.7594
0.62759,0.75779
0.62641,0.75921
0.63069,0.75748
0.63243,0.75762
0.63003,0.75768
0.62558,0.75686
0.62671,0.75553
0.6277,0.76044
0.62773,0.76039
0.62742,0.75525
0.62744,0.75523
0.62788,0.75856
0.63001,0.75771
0.63028,0.7585
0.62945,0.76058
0.62897,0.76172
0.62857,0.75831
0.62929,0.75801
0.63001,0.75771
0.63033,0.75842
0.63001,0.75771
0.62942,0.76063
0.63047,0.76102
0.62717,0.75884
0.62775,0.76036
0.62772,0.76041
0.62785,0.75861
0.62993,0.75944
0.62934,0.75793
0.62711,0.75894
0.62654,0.75741
0.62638,0.75926
0.6267,0.75997
0.62758,0.75782
0.62782,0.75866
0.62724,0.76155
0.62844,0.76011
0.6287,0.76093
0.62857,0.75831
0.62828,0.75755
0.62984,0.75959
0.62766,0.76051
0.62783,0.75863
0.6299,0.75949
0.62735,0.76138
0.62616,0.76279
0.62788,0.76298
0.62801,0.76118
0.62615,0.7584
0.62598,0.76027
0.62812,0.7594
0.62931,0.75798
0.63036,0.75837
0.6289,0.759
0.62791,0.75851
0.62802,0.76115
0.6286,0.75826
0.62558,0.75686
0.62615,0.7584
0.63107,0.7581
0.63006,0.75763
0.62958,0.75877
0.63031,0.75845
0.62829,0.76194
0.62841,0.76016
0.63014,0.76033
0.6316,0.7597
0.63116,0.76077
0.63012,0.76035
0.62943,0.7606
0.63034,0.7584
0.62902,0.75722
0.62759,0.75779
0.62756,0.75785
0.62988,0.75951
0.63129,0.76339
0.63071,0.76186
0.62914,0.75984
0.62958,0.75877
0.62843,0.76014
0.62804,0.76113
0.62746,0.7596
0.6266,0.75731
0.62631,0.75654
0.62646,0.75471
0.62631,0.75654
0.62589,0.75758
0.62553,0.76136
0.62972,0.76137
0.63092,0.75993
0.62847,0.76006
0.62397,0.75932
0.62702,0.75627
0.62916,0.75981
0.62716,0.75886
0.62617,0.75837
0.62543,0.7587
0.62543,0.7587
0.62761,0.75777
0.6289,0.759
0.62919,0.75976
0.62841,0.76016
0.62798,0.76123
0.62943,0.7606
0.6289,0.759
0.62671,0.75995
0.63002,0.76211
0.63061,0.76361
0.62887,0.75905
0.62814,0.75937
0.62671,0.75995
0.62786,0.76301
0.62785,0.76303
0.62814,0.75937
0.62884,0.7591
0.63188,0.76047
0.63018,0.76025
0.62525,0.76057
0.62572,0.75946
0.62658,0.76175
0.62689,0.75807
0.62717,0.75884
0.62932,0.75796
0.62803,0.75673
0.62818,0.7593
0.62701,0.76069
0.627,0.76071
0.63046,0.76104
0.63238,0.7593
0.62773,0.76039
0.62713,0.75891
0.62828,0.75755
0.62931,0.75798
0.63129,0.75896
0.63118,0.75632
0.62791,0.75851
0.62863,0.75821
0.62683,0.75817
0.62641,0.75921
0.63,0.75773
0.6284,0.75577
0.62713,0.75891
0.62801,0.76118
0.62673,0.75992
0.62991,0.75946
0.63092,0.75993
0.62876,0.7564
0.62689,0.75807
0.62644,0.75916
0.62874,0.76085
0.62829,0.76194
0.62643,0.76358
0.6281,0.76103
0.63135,0.75886
0.63292,0.75646
0.63138,0.75881
0.63023,0.76018
0.62804,0.76113
0.62837,0.76182
0.62867,0.76256
0.62925,0.75966
0.62919,0.75976
0.62946,0.76055
0.62948,0.76053
0.62645,0.75913
0.62589,0.75758
0.63137,0.75441
0.63278,0.75386
0.63307,0.75463
0.63483,0.75474
0.636,0.75335
0.63555,0.75444
0.63689,0.75117
0.63859,0.75138
0.63885,0.7522
0.63768,0.75359
0.63756,0.75097
0.63584,0.75078
0.63675,0.753
0.63846,0.75319
0.63744,0.75275
0.63667,0.75313
0.63552,0.75007
0.6364,0.75234
0.6384,0.75329
0.63567,0.75266
0.63611,0.75157
0.63754,0.751
0.63669,0.74868
0.63712,0.75204
0.63902,0.75474
0.63989,0.75261
0.63887,0.75218
0.63642,0.75231
0.63615,0.75152
0.63568,0.75264
0.63871,0.74961
0.63669,0.7531
0.6347,0.75212
0.63643,0.75229
0.63686,0.75122
0.637,0.74942
0.63714,0.75201
0.63686,0.75122
0.64102,0.74688
0.64401,0.74832
0.64345,0.74676
0.64459,0.74543
0.64449,0.74276
0.64376,0.74308
0.64408,0.7438
0.64279,0.74254
0.64568,0.74134
0.64641,0.74544
0.64582,0.74393
0.64839,0.74202
0.65013,0.74216
0.651,0.74003
0.65305,0.73648
0.65261,0.73755
0.65309,0.73641
0.65227,0.73846
0.65266,0.7419
0.65428,0.74224
0.65271,0.7358
0.65247,0.73496
0.65308,0.73643
0.65332,0.73727
0.65303,0.73651
0.65306,0.73646
0.6528,0.73564
0.65048,0.7384
0.65277,0.74012
0.65205,0.74042
0.65003,0.73949
0.65016,0.73768
0.65234,0.73676
0.65116,0.73818
0.65002,0.73951
0.65205,0.74042
0.65217,0.73864
0.65115,0.7426
0.65131,0.74074
0.65085,0.73743
0.65117,0.73815
0.65336,0.74162
0.65493,0.73922
0.65433,0.73774
0.65503,0.73746
0.655,0.73751
0.65348,0.73542
0.65537,0.73373
0.65736,0.73471
0.65724,0.73649
0.66059,0.73417
0.66003,0.73262
0.65917,0.73472
0.6599,0.73442
0.66104,0.72866
0.66347,0.72855
0.66738,0.72779
0.66582,0.72859
0.66651,0.72834
0.66831,0.72837
0.6692,0.72622
0.66876,0.72286
0.66995,0.72145
0.67169,0.72158
0.6736,0.71987
0.67661,0.71686
0.67705,0.71138
0.67935,0.71307
0.68281,0.7134
0.68382,0.70944
0.68775,0.70865
0.69016,0.70856
0.68898,0.70556
0.68871,0.70477
0.69089,0.70384
0.69263,0.70398
0.69351,0.70183
0.69521,0.70204
0.69757,0.69924
0.69613,0.69983
0.69899,0.69866
0.70231,0.69639
0.70246,0.69456
0.70276,0.69088
0.70348,0.69058
0.70508,0.69255
0.70566,0.68966
0.70521,0.69075
0.70545,0.69158
0.70647,0.68763
0.70755,0.68354
0.70942,0.6863
0.71142,0.68725
0.71069,0.68758
0.71111,0.68654
0.71178,0.68631
0.71442,0.68427
0.71442,0.68427
0.71342,0.68381
0.71241,0.68334
0.71603,0.68182
0.71728,0.68312
0.71859,0.6799
0.71949,0.67772
0.71923,0.67691
0.72242,0.67645
0.7233,0.67429
0.72226,0.67388
0.72732,0.67175
0.72891,0.66932
0.72862,0.66413
0.72933,0.66386
0.73223,0.66263
0.73514,0.66138
0.73817,0.65835
0.73782,0.65769
0.73815,0.65838
0.73932,0.65699
0.74193,0.65499
0.74349,0.65261
0.74578,0.64991
0.74849,0.65059
0.74877,0.64696
0.7504,0.64445
0.75219,0.64009
0.75377,0.63769
0.75679,0.63908
0.7572,0.64246
0.7584,0.64102
0.75889,0.63546
0.75902,0.63366
0.75902,0.63366
0.7593,0.63442
0.75851,0.63485
0.76067,0.63394
0.76172,0.63433
0.76374,0.63084
0.76664,0.62961
0.7674,0.62484
0.7677,0.62558
0.76872,0.62602
0.77097,0.62339
0.7717,0.61866
0.76956,0.61951
0.77115,0.62151
0.77109,0.62161
0.77012,0.62107
0.77202,0.62378
0.77195,0.6239
0.77381,0.62226
0.77597,0.61694
0.77639,0.6159
0.77975,0.61356
0.77761,0.61443
0.77965,0.61531
0.78007,0.61427
0.77663,0.61392
0.77765,0.61436
0.77996,0.61163
0.77865,0.61043
0.77835,0.60969
0.78052,0.60876
0.78283,0.61045
0.78339,0.61201
0.78259,0.60961
0.77969,0.61084
0.7791,0.60933
0.78052,0.60876
0.78138,0.60665
0.77918,0.60761
0.77976,0.60913
0.78149,0.6093
0.78112,0.60584
0.77937,0.6057
0.78023,0.6036
0.78165,0.60745
0.78208,0.6108
0.78078,0.60957
0.78195,0.60818
0.78385,0.60647
0.78286,0.60598
0.78299,0.6086
0.78256,0.60524
0.78165,0.60745
0.78352,0.6102
0.78133,0.60673
0.78193,0.60821
0.78352,0.6102
0.78309,0.60684
0.78259,0.60961
0.78504,0.60948
0.78378,0.60659
0.78394,0.60474
0.78483,0.60698
0.78328,0.60936
0.78314,0.61117
0.78341,0.60756
0.78277,0.60613
0.78511,0.60777
0.78544,0.60846
0.7853,0.60587
0.78352,0.6102
0.78222,0.60897
0.78166,0.60742
0.78328,0.60936
0.78169,0.60737
0.78123,0.60848
0.78267,0.60788
0.78138,0.60665
0.78136,0.60668
0.78397,0.60469
0.78165,0.60745
0.78238,0.60712
0.78515,0.6077
0.78288,0.60595
0.78115,0.60579
0.78159,0.60912
0.78371,0.6083
0.78456,0.60619
0.78067,0.60693
0.78097,0.60767
0.78398,0.60909
0.78557,0.60666
0.78328,0.60936
0.78136,0.60668
0.78339,0.60758
0.784,0.60906
0.7828,0.60608
0.78281,0.61048
0.78225,0.61335
0.78385,0.60647
0.78411,0.60728
0.78252,0.60971
0.78126,0.60843
0.78097,0.60767
0.78182,0.60557
0.78173,0.6029
0.78067,0.60693
0.78325,0.60941
0.784,0.60906
0.78395,0.60914
0.78046,0.60886
0.7808,0.60955
0.78196,0.60816
0.78399,0.60466
0.78326,0.60939
0.78211,0.61075
0.78453,0.61067
0.78398,0.60909
0.78238,0.60712
0.78381,0.60654
0.78326,0.60939
0.78254,0.60969
0.78123,0.60848
0.78274,0.60776
0.78287,0.61038
0.7811,0.61029
0.78133,0.60673
0.78251,0.60531
0.78384,0.61092
0.78427,0.60985
0.78293,0.6087
0.7818,0.61001
0.77993,0.61168
0.78209,0.61078
0.78467,0.60884
0.78313,0.60677
0.78514,0.60772
0.78524,0.60597
0.78094,0.60772
0.78126,0.60843
0.78261,0.60798
0.7819,0.60826
0.7815,0.60927
0.78279,0.6061
0.78276,0.60616
0.7832,0.60507
0.78498,0.60515
0.78501,0.6051
0.7857,0.60485
0.78732,0.60237
0.78643,0.60453
0.78568,0.60488
0.78626,0.60198
0.78802,0.6021
0.78829,0.60289
0.78802,0.6021
0.78645,0.60008
0.78831,0.59844
0.78872,0.59743
0.78897,0.59824
0.79018,0.6012
0.79002,0.60023
