0.005794,0.588798,0.682024
0.005258,0.591293,0.682024
0.006695,0.590781,0.682024
0.006638,0.590824,0.682024
0.006624,0.590835,0.682024
0.004323,0.589824,0.682024
0.003882,0.590292,0.682024
0.002891,0.592290,0.682024
0.003850,0.591784,0.682024
0.003828,0.591312,0.682024
0.004796,0.591289,0.682024
0.005277,0.589812,0.682024
0.005771,0.588325,0.682024
0.005255,0.589340,0.682024
0.004786,0.589829,0.682024
0.005778,0.591255,0.682024
0.005303,0.592237,0.682024
0.004277,0.591327,0.682024
0.005737,0.588841,0.682024
0.005768,0.589795,0.682024
0.005284,0.590296,0.682024
0.003349,0.590342,0.682024
0.004357,0.589310,0.682024
0.004325,0.590801,0.682024
0.003848,0.590808,0.682024
0.004822,0.590290,0.682024
0.005721,0.591298,0.682024
0.004284,0.591810,0.682024
0.004842,0.589786,0.682024
0.006252,0.590272,0.682024
0.005731,0.589334,0.682024
0.003295,0.591361,0.682024
0.002414,0.592296,0.682024
0.002480,0.590289,0.682024
0.004800,0.589819,0.682024
0.005687,0.591813,0.682024
0.005681,0.592306,0.682024
0.005236,0.590821,0.682024
0.004807,0.590301,0.682024
0.003822,0.591805,0.682024
0.004777,0.589347,0.682024
0.004751,0.590344,0.682024
0.003784,0.590368,0.682024
0.001452,0.588403,0.682024
0.001993,0.588836,0.682024
0.004787,0.590806,0.682024
0.005707,0.591309,0.682024
0.005230,0.591315,0.682024
0.005291,0.589802,0.682024
0.004347,0.591274,0.682024
0.005791,0.591243,0.682024
0.006246,0.590765,0.682024
0.005749,0.591276,0.682024
0.005250,0.590810,0.682024
0.004289,0.590340,0.682024
0.005264,0.590800,0.682024
0.005749,0.591276,0.682024
0.002854,0.591829,0.682024
0.005236,0.590821,0.682024
0.006673,0.590309,0.682024
0.004834,0.589303,0.682024
0.004371,0.589299,0.682024
0.004371,0.589299,0.682024
0.004848,0.589293,0.682024
0.005293,0.590778,0.682024
0.004299,0.591799,0.682024
0.005229,0.590339,0.682024
0.005213,0.589373,0.682024
0.004323,0.589824,0.682024
0.004313,0.591788,0.682024
0.004775,0.591793,0.682024
0.003842,0.591301,0.682024
0.003863,0.590797,0.682024
